"ecosystem","sample","sample_fraction","fraction","sampleID","isotope.treatment","iso.treat.eco","Density.g.ml","avg_16S_copies","dna_ng_ul","uL_added","dry_soil_wt_g"
"PP",88,"88_11",11,"W1_PP_19","18O","18O.PP",1.69752,129139.6949,15,70,0.25034994449962
"PP",88,"88_12",12,"W1_PP_19","18O","18O.PP",1.6933088,245745.4569,15,70,0.25034994449962
"PP",88,"88_13",13,"W1_PP_19","18O","18O.PP",1.6890976,693842.7802,15,70,0.25034994449962
"PP",88,"88_14",14,"W1_PP_19","18O","18O.PP",1.6827808,984908.3269,15,70,0.25034994449962
"PP",88,"88_15",15,"W1_PP_19","18O","18O.PP",1.6796224,551130.918,15,70,0.25034994449962
"PP",88,"88_16",16,"W1_PP_19","18O","18O.PP",1.6743584,120172.6329,15,70,0.25034994449962
"PP",88,"88_17",17,"W1_PP_19","18O","18O.PP",1.6690944,51791.948,15,70,0.25034994449962
"PP",88,"88_4",4,"W1_PP_19","18O","18O.PP",1.7301568,968.1220366,15,70,0.25034994449962
"PP",88,"88_5",5,"W1_PP_19","18O","18O.PP",1.7259456,2053.739307,15,70,0.25034994449962
"PP",88,"88_6",6,"W1_PP_19","18O","18O.PP",1.7206816,4292.353329,15,70,0.25034994449962
"PP",88,"88_7",7,"W1_PP_19","18O","18O.PP",1.7164704,5862.170379,15,70,0.25034994449962
"PP",88,"88_8",8,"W1_PP_19","18O","18O.PP",1.7122592,11355.19711,15,70,0.25034994449962
"PP",88,"88_9",9,"W1_PP_19","18O","18O.PP",1.7069952,32485.94147,15,70,0.25034994449962
"PP",89,"89_10",10,"W1_PP_20","18O","18O.PP",1.708048,12828.44686,29.36,35,0.245309341590232
"PP",89,"89_11",11,"W1_PP_20","18O","18O.PP",1.7038368,42559.36772,29.36,35,0.245309341590232
"PP",89,"89_12",12,"W1_PP_20","18O","18O.PP",1.6985728,51475.44791,29.36,35,0.245309341590232
"PP",89,"89_13",13,"W1_PP_20","18O","18O.PP",1.6943616,128369.0529,29.36,35,0.245309341590232
"PP",89,"89_14",14,"W1_PP_20","18O","18O.PP",1.6901504,202471.1129,29.36,35,0.245309341590232
"PP",89,"89_15",15,"W1_PP_20","18O","18O.PP",1.6859392,300613.3613,29.36,35,0.245309341590232
"PP",89,"89_16",16,"W1_PP_20","18O","18O.PP",1.681728,253781.2274,29.36,35,0.245309341590232
"PP",89,"89_17",17,"W1_PP_20","18O","18O.PP",1.6775168,255489.1959,29.36,35,0.245309341590232
"PP",89,"89_18",18,"W1_PP_20","18O","18O.PP",1.6733056,67078.8917,29.36,35,0.245309341590232
"PP",89,"89_19",19,"W1_PP_20","18O","18O.PP",1.6697,35415.4268,29.36,35,0.245309341590232
"PP",89,"89_4",4,"W1_PP_20","18O","18O.PP",1.7333152,10862.15304,29.36,35,0.245309341590232
"PP",89,"89_5",5,"W1_PP_20","18O","18O.PP",1.729104,10941.67749,29.36,35,0.245309341590232
"PP",89,"89_6",6,"W1_PP_20","18O","18O.PP",1.7248928,10846.19061,29.36,35,0.245309341590232
"PP",89,"89_7",7,"W1_PP_20","18O","18O.PP",1.7206816,13115.73801,29.36,35,0.245309341590232
"PP",89,"89_8",8,"W1_PP_20","18O","18O.PP",1.7175232,11703.28186,29.36,35,0.245309341590232
"PP",89,"89_9",9,"W1_PP_20","18O","18O.PP",1.7122592,14170.89417,29.36,35,0.245309341590232
"PP",90,"90_1",1,"W1_PP_21","18O","18O.PP",1.7354208,850.1400494,18,60,0.204144417830227
"PP",90,"90_10",10,"W1_PP_21","18O","18O.PP",1.6933088,125227.9343,18,60,0.204144417830227
"PP",90,"90_11",11,"W1_PP_21","18O","18O.PP",1.6880448,139502.1242,18,60,0.204144417830227
"PP",90,"90_12",12,"W1_PP_21","18O","18O.PP",1.6848864,223684.1599,18,60,0.204144417830227
"PP",90,"90_13",13,"W1_PP_21","18O","18O.PP",1.6806752,444537.6684,18,60,0.204144417830227
"PP",90,"90_14",14,"W1_PP_21","18O","18O.PP",1.676464,864870.1491,18,60,0.204144417830227
"PP",90,"90_15",15,"W1_PP_21","18O","18O.PP",1.6722528,238512.5745,18,60,0.204144417830227
"PP",90,"90_16",16,"W1_PP_21","18O","18O.PP",1.6690944,79990.90775,18,60,0.204144417830227
"PP",90,"90_17",17,"W1_PP_21","18O","18O.PP",1.6648832,34415.77712,18,60,0.204144417830227
"PP",90,"90_18",18,"W1_PP_21","18O","18O.PP",1.660672,19945.0098,18,60,0.204144417830227
"PP",90,"90_2",2,"W1_PP_21","18O","18O.PP",1.7333152,3057.726782,18,60,0.204144417830227
"PP",90,"90_3",3,"W1_PP_21","18O","18O.PP",1.7259456,2504.363726,18,60,0.204144417830227
"PP",90,"90_4",4,"W1_PP_21","18O","18O.PP",1.7196288,2597.175898,18,60,0.204144417830227
"PP",90,"90_5",5,"W1_PP_21","18O","18O.PP",1.7154176,4865.094493,18,60,0.204144417830227
"PP",90,"90_6",6,"W1_PP_21","18O","18O.PP",1.7101536,7891.894456,18,60,0.204144417830227
"PP",90,"90_7",7,"W1_PP_21","18O","18O.PP",1.7048896,12165.31088,18,60,0.204144417830227
"PP",90,"90_8",8,"W1_PP_21","18O","18O.PP",1.7017312,17459.17376,18,60,0.204144417830227
"PP",90,"90_9",9,"W1_PP_21","18O","18O.PP",1.6964672,38792.03493,18,60,0.204144417830227
"PP",91,"91_10",10,"W1_PP_22","12C_18O","12C_18O.PP",1.7013968,279748.8646,15.9,65,0.251190044984518
"PP",91,"91_11",11,"W1_PP_22","12C_18O","12C_18O.PP",1.6960228,503595.4535,15.9,65,0.251190044984518
"PP",91,"91_12",12,"W1_PP_22","12C_18O","12C_18O.PP",1.6927984,431963.3743,15.9,65,0.251190044984518
"PP",91,"91_13",13,"W1_PP_22","12C_18O","12C_18O.PP",1.6884992,321294.4452,15.9,65,0.251190044984518
"PP",91,"91_14",14,"W1_PP_22","12C_18O","12C_18O.PP",1.6831252,69579.64987,15.9,65,0.251190044984518
"PP",91,"91_15",15,"W1_PP_22","12C_18O","12C_18O.PP",1.678826,38615.99944,15.9,65,0.251190044984518
"PP",91,"91_16",16,"W1_PP_22","12C_18O","12C_18O.PP",1.6756016,26461.88109,15.9,65,0.251190044984518
"PP",91,"91_17",17,"W1_PP_22","12C_18O","12C_18O.PP",1.6702276,10684.61023,15.9,65,0.251190044984518
"PP",91,"91_18",18,"W1_PP_22","12C_18O","12C_18O.PP",1.6670032,6113.09628,15.9,65,0.251190044984518
"PP",91,"91_19",19,"W1_PP_22","12C_18O","12C_18O.PP",1.662704,6815.564158,15.9,65,0.251190044984518
"PP",91,"91_2",2,"W1_PP_22","12C_18O","12C_18O.PP",1.7336408,10294.73793,15.9,65,0.251190044984518
"PP",91,"91_3",3,"W1_PP_22","12C_18O","12C_18O.PP",1.7304164,13175.14615,15.9,65,0.251190044984518
"PP",91,"91_4",4,"W1_PP_22","12C_18O","12C_18O.PP",1.727192,21601.64929,15.9,65,0.251190044984518
"PP",91,"91_5",5,"W1_PP_22","12C_18O","12C_18O.PP",1.7228928,35925.26409,15.9,65,0.251190044984518
"PP",91,"91_6",6,"W1_PP_22","12C_18O","12C_18O.PP",1.7185936,64362.37403,15.9,65,0.251190044984518
"PP",91,"91_7",7,"W1_PP_22","12C_18O","12C_18O.PP",1.7142944,92970.40126,15.9,65,0.251190044984518
"PP",91,"91_8",8,"W1_PP_22","12C_18O","12C_18O.PP",1.7099952,185733.7658,15.9,65,0.251190044984518
"PP",91,"91_9",9,"W1_PP_22","12C_18O","12C_18O.PP",1.705696,298335.7904,15.9,65,0.251190044984518
"PP",92,"92_10",10,"W1_PP_23","12C_18O","12C_18O.PP",1.6996256,353402.4495,22.8,30,0.25034994449962
"PP",92,"92_11",11,"W1_PP_23","12C_18O","12C_18O.PP",1.6954144,414441.6936,22.8,30,0.25034994449962
"PP",92,"92_12",12,"W1_PP_23","12C_18O","12C_18O.PP",1.6912032,530166.5428,22.8,30,0.25034994449962
"PP",92,"92_13",13,"W1_PP_23","12C_18O","12C_18O.PP",1.686992,204510.4782,22.8,30,0.25034994449962
"PP",92,"92_14",14,"W1_PP_23","12C_18O","12C_18O.PP",1.6827808,762054.8695,22.8,30,0.25034994449962
"PP",92,"92_15",15,"W1_PP_23","12C_18O","12C_18O.PP",1.6785696,450579.1902,22.8,30,0.25034994449962
"PP",92,"92_16",16,"W1_PP_23","12C_18O","12C_18O.PP",1.6754112,288214.8285,22.8,30,0.25034994449962
"PP",92,"92_17",17,"W1_PP_23","12C_18O","12C_18O.PP",1.6722528,125995.1056,22.8,30,0.25034994449962
"PP",92,"92_18",18,"W1_PP_23","12C_18O","12C_18O.PP",1.6680416,97670.44612,22.8,30,0.25034994449962
"PP",92,"92_19",19,"W1_PP_23","12C_18O","12C_18O.PP",1.6629,106951.4563,22.8,30,0.25034994449962
"PP",92,"92_2",2,"W1_PP_23","12C_18O","12C_18O.PP",1.7354208,69222.18452,22.8,30,0.25034994449962
"PP",92,"92_20",20,"W1_PP_23","12C_18O","12C_18O.PP",1.6587,98627.54581,22.8,30,0.25034994449962
"PP",92,"92_3",3,"W1_PP_23","12C_18O","12C_18O.PP",1.7301568,48707.28113,22.8,30,0.25034994449962
"PP",92,"92_4",4,"W1_PP_23","12C_18O","12C_18O.PP",1.7269984,64556.34347,22.8,30,0.25034994449962
"PP",92,"92_5",5,"W1_PP_23","12C_18O","12C_18O.PP",1.7227872,56316.67642,22.8,30,0.25034994449962
"PP",92,"92_6",6,"W1_PP_23","12C_18O","12C_18O.PP",1.7175232,100583.2483,22.8,30,0.25034994449962
"PP",92,"92_7",7,"W1_PP_23","12C_18O","12C_18O.PP",1.7122592,87968.56174,22.8,30,0.25034994449962
"PP",92,"92_8",8,"W1_PP_23","12C_18O","12C_18O.PP",1.708048,161238.528,22.8,30,0.25034994449962
"PP",92,"92_9",9,"W1_PP_23","12C_18O","12C_18O.PP",1.7059424,216585.0618,22.8,30,0.25034994449962
"PP",93,"93_10",10,"W1_PP_24","12C_18O","12C_18O.PP",1.7048896,82013.98513,14.4,70,0.25034994449962
"PP",93,"93_11",11,"W1_PP_24","12C_18O","12C_18O.PP",1.7006784,102925.2647,14.4,70,0.25034994449962
"PP",93,"93_12",12,"W1_PP_24","12C_18O","12C_18O.PP",1.6964672,256944.7716,14.4,70,0.25034994449962
"PP",93,"93_13",13,"W1_PP_24","12C_18O","12C_18O.PP",1.692256,377256.1016,14.4,70,0.25034994449962
"PP",93,"93_14",14,"W1_PP_24","12C_18O","12C_18O.PP",1.6880448,590504.8713,14.4,70,0.25034994449962
"PP",93,"93_15",15,"W1_PP_24","12C_18O","12C_18O.PP",1.6838336,736916.6534,14.4,70,0.25034994449962
"PP",93,"93_16",16,"W1_PP_24","12C_18O","12C_18O.PP",1.6796224,483366.0073,14.4,70,0.25034994449962
"PP",93,"93_17",17,"W1_PP_24","12C_18O","12C_18O.PP",1.6754112,109005.2123,14.4,70,0.25034994449962
"PP",93,"93_18",18,"W1_PP_24","12C_18O","12C_18O.PP",1.6613,25297.29266,14.4,70,0.25034994449962
"PP",93,"93_3",3,"W1_PP_24","12C_18O","12C_18O.PP",1.7364736,552.3513939,14.4,70,0.25034994449962
"PP",93,"93_4",4,"W1_PP_24","12C_18O","12C_18O.PP",1.7354208,787.1977425,14.4,70,0.25034994449962
"PP",93,"93_5",5,"W1_PP_24","12C_18O","12C_18O.PP",1.729104,980.9105889,14.4,70,0.25034994449962
"PP",93,"93_6",6,"W1_PP_24","12C_18O","12C_18O.PP",1.7248928,2432.838768,14.4,70,0.25034994449962
"PP",93,"93_7",7,"W1_PP_24","12C_18O","12C_18O.PP",1.7196288,13134.39898,14.4,70,0.25034994449962
"PP",93,"93_8",8,"W1_PP_24","12C_18O","12C_18O.PP",1.7154176,18964.72251,14.4,70,0.25034994449962
"PP",93,"93_9",9,"W1_PP_24","12C_18O","12C_18O.PP",1.7101536,43425.60433,14.4,70,0.25034994449962
"PP",94,"94_1",1,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.729104,1319.770844,19.1,50,0.249509844014722
"PP",94,"94_10",10,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6890976,242068.8641,19.1,50,0.249509844014722
"PP",94,"94_11",11,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6838336,432923.6489,19.1,50,0.249509844014722
"PP",94,"94_12",12,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6796224,634814.8812,19.1,50,0.249509844014722
"PP",94,"94_13",13,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6743584,857591.7603,19.1,50,0.249509844014722
"PP",94,"94_14",14,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6690944,263977.7239,19.1,50,0.249509844014722
"PP",94,"94_15",15,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6648832,88082.73987,19.1,50,0.249509844014722
"PP",94,"94_16",16,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6617248,29914.40389,19.1,50,0.249509844014722
"PP",94,"94_2",2,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.7259456,1603.400994,19.1,50,0.249509844014722
"PP",94,"94_3",3,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.7227872,2981.709414,19.1,50,0.249509844014722
"PP",94,"94_4",4,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.7196288,3397.068889,19.1,50,0.249509844014722
"PP",94,"94_6",6,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.7091008,24418.60296,19.1,50,0.249509844014722
"PP",94,"94_7",7,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.7038368,49770.16185,19.1,50,0.249509844014722
"PP",94,"94_8",8,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6985728,110203.0123,19.1,50,0.249509844014722
"PP",94,"94_9",9,"W1_PP_28","12C_18O_N","12C_18O_N.PP",1.6943616,147537.5992,19.1,50,0.249509844014722
"PP",95,"95_1",1,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7333152,653.323581,26.6,40,0.25034994449962
"PP",95,"95_10",10,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.69752,215178.7433,26.6,40,0.25034994449962
"PP",95,"95_11",11,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6933088,335551.817,26.6,40,0.25034994449962
"PP",95,"95_12",12,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6890976,386742.1394,26.6,40,0.25034994449962
"PP",95,"95_13",13,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6838336,900434.2572,26.6,40,0.25034994449962
"PP",95,"95_14",14,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6806752,615838.1236,26.6,40,0.25034994449962
"PP",95,"95_15",15,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6754112,500119.7486,26.6,40,0.25034994449962
"PP",95,"95_16",16,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6733056,229279.6426,26.6,40,0.25034994449962
"PP",95,"95_17",17,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6690944,110629.6108,26.6,40,0.25034994449962
"PP",95,"95_18",18,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.665936,27645.50743,26.6,40,0.25034994449962
"PP",95,"95_19",19,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.6602,3418.922252,26.6,40,0.25034994449962
"PP",95,"95_2",2,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7312096,1551.155102,26.6,40,0.25034994449962
"PP",95,"95_3",3,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7280512,3470.447175,26.6,40,0.25034994449962
"PP",95,"95_4",4,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.72384,2886.945797,26.6,40,0.25034994449962
"PP",95,"95_5",5,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7217344,3472.438882,26.6,40,0.25034994449962
"PP",95,"95_6",6,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7154176,6367.744685,26.6,40,0.25034994449962
"PP",95,"95_7",7,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7112064,15969.02287,26.6,40,0.25034994449962
"PP",95,"95_8",8,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7069952,48487.36667,26.6,40,0.25034994449962
"PP",95,"95_9",9,"W1_PP_29","12C_18O_N","12C_18O_N.PP",1.7017312,117525.4516,26.6,40,0.25034994449962
"PP",96,"96_10",10,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.69752,144740.2306,23.1,43,0.323438686685751
"PP",96,"96_11",11,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.6933088,239112.592,23.1,43,0.323438686685751
"PP",96,"96_12",12,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.6890976,342257.5409,23.1,43,0.323438686685751
"PP",96,"96_13",13,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.6838336,614122.1887,23.1,43,0.323438686685751
"PP",96,"96_14",14,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.6785696,491342.0383,23.1,43,0.323438686685751
"PP",96,"96_15",15,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.6743584,13594.9809,23.1,43,0.323438686685751
"PP",96,"96_16",16,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.6690944,77775.64384,23.1,43,0.323438686685751
"PP",96,"96_17",17,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.6669888,8319.080158,23.1,43,0.323438686685751
"PP",96,"96_2",2,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.729104,4240.451204,23.1,43,0.323438686685751
"PP",96,"96_3",3,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.7280512,3954.786328,23.1,43,0.323438686685751
"PP",96,"96_4",4,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.7248928,9950.12257,23.1,43,0.323438686685751
"PP",96,"96_5",5,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.718576,9667.252421,23.1,43,0.323438686685751
"PP",96,"96_6",6,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.7154176,34786.82904,23.1,43,0.323438686685751
"PP",96,"96_7",7,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.7122592,73805.12042,23.1,43,0.323438686685751
"PP",96,"96_8",8,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.7059424,107426.2496,23.1,43,0.323438686685751
"PP",96,"96_9",9,"W1_PP_30","12C_18O_N","12C_18O_N.PP",1.7017312,97535.21106,23.1,43,0.323438686685751
